id, question_id,user_id,answer_id,created_at,updated_at,score
3086,263,124,1121,9/30/19 22:16,17:27.5,1
3087,264,124,1125,9/30/19 22:17,17:53.5,0
3088,264,124,1123,9/30/19 22:17,18:15.8,0
3089,252,124,1075,9/30/19 22:18,19:01.7,1
3090,246,125,1052,9/30/19 22:19,19:50.7,1
3091,247,125,1056,9/30/19 22:19,19:56.1,1
3092,248,125,1060,9/30/19 22:19,20:11.0,1
3093,253,124,,9/30/19 22:19,20:19.2,0
3094,249,125,1065,9/30/19 22:20,20:29.1,1
3095,253,124,,9/30/19 22:20,20:57.4,0
3096,250,125,1068,9/30/19 22:20,20:58.0,1
3097,254,124,1085,9/30/19 22:21,21:37.3,1
3098,251,125,1074,9/30/19 22:21,22:10.8,1
3099,261,124,1113,9/30/19 22:21,22:10.9,0
3100,261,124,1112,9/30/19 22:22,22:26.1,1
3101,252,125,1075,9/30/19 22:22,22:35.8,1
3102,253,125,,9/30/19 22:22,22:44.2,0
3103,260,124,1109,9/30/19 22:22,22:50.6,1
3104,253,125,,9/30/19 22:22,23:06.8,0
3105,255,124,1088,9/30/19 22:23,23:17.1,1
3106,256,124,1092,9/30/19 22:23,23:47.2,1
3107,257,124,1097,9/30/19 22:23,24:02.8,1
3108,258,124,1100,9/30/19 22:24,24:41.5,1
3109,259,124,,9/30/19 22:24,25:41.0,0
3110,254,125,1085,9/30/19 22:23,25:54.6,1
3111,259,124,,9/30/19 22:25,26:06.7,0
3112,255,125,1088,9/30/19 22:26,26:14.5,1
3113,256,125,1092,9/30/19 22:26,26:37.0,1
3114,257,125,1097,9/30/19 22:27,27:39.0,1
3115,258,125,1100,9/30/19 22:28,29:41.8,1
3116,259,125,,9/30/19 22:29,35:00.8,0
3117,259,125,,9/30/19 22:35,35:07.2,1
3118,260,125,1109,9/30/19 22:35,35:31.9,1
3119,261,125,1112,9/30/19 22:35,35:51.5,1
3120,262,125,1117,9/30/19 22:35,36:24.1,0
3121,262,125,1115,9/30/19 22:36,36:27.2,0
3122,263,125,1122,9/30/19 22:36,37:34.7,0
3123,263,125,1120,9/30/19 22:37,38:25.1,0
3124,264,125,1126,9/30/19 22:38,38:37.8,1
3125,265,125,1129,9/30/19 22:38,38:53.2,1
3126,266,125,1134,9/30/19 22:38,39:20.1,0
3127,266,125,1132,9/30/19 22:39,39:24.4,0
3128,268,125,1140,9/30/19 22:39,39:36.4,0
3129,271,125,1152,9/30/19 22:39,39:44.9,1
3130,268,125,1140,9/30/19 22:39,40:07.4,0
3131,246,126,1052,9/30/19 23:32,33:11.1,1
3132,247,126,1056,9/30/19 23:33,33:31.9,1
3133,248,126,1060,9/30/19 23:33,33:42.1,1
3134,249,126,1065,9/30/19 23:33,33:52.2,1
3135,250,126,1067,9/30/19 23:33,34:24.0,0
3136,250,126,1068,9/30/19 23:34,35:35.1,1
3137,251,126,1074,9/30/19 23:35,36:30.5,1
3138,252,126,1075,9/30/19 23:36,37:05.2,1
3139,253,126,,9/30/19 23:37,37:27.9,0
3140,253,126,,9/30/19 23:37,38:17.4,0
3141,254,126,1085,9/30/19 23:38,38:54.9,1
3142,255,126,1088,9/30/19 23:38,39:13.1,1
3143,256,126,1092,9/30/19 23:39,39:49.6,1
3144,257,126,1097,9/30/19 23:39,40:01.7,1
3145,258,126,1100,9/30/19 23:40,40:24.5,1
3146,259,126,,9/30/19 23:40,41:10.1,0
3147,259,126,,9/30/19 23:41,42:08.0,1
3148,260,126,1109,9/30/19 23:42,42:31.8,1
3149,261,126,1112,9/30/19 23:42,43:55.5,1
3150,262,126,1118,9/30/19 23:43,45:34.7,1
3151,263,126,1121,9/30/19 23:45,47:22.9,1
3152,264,126,1126,9/30/19 23:47,47:47.4,1
3153,265,126,1129,9/30/19 23:47,48:20.7,1
3154,266,126,1134,9/30/19 23:48,48:49.6,0
3155,266,126,1134,9/30/19 23:48,51:34.5,0
3156,268,126,1140,9/30/19 23:51,51:59.2,0
3157,268,126,1140,9/30/19 23:52,53:13.1,0
3158,271,126,1152,9/30/19 23:53,53:27.5,1
3159,232,128,996,10/1/19 8:10,10:53.4,1
3160,233,128,,10/1/19 8:10,11:17.0,0
3161,233,128,,10/1/19 8:11,11:21.8,0
3162,220,128,948,10/1/19 8:11,11:36.1,1
3163,221,128,954,10/1/19 8:11,11:44.2,0
3164,221,128,952,10/1/19 8:11,11:56.8,1
3165,222,128,956,10/1/19 8:12,12:09.8,1
3166,223,128,961,10/1/19 8:12,12:21.8,1
3167,224,128,963,10/1/19 8:12,12:44.5,0
3168,224,128,965,10/1/19 8:12,12:51.2,0
3169,225,128,969,10/1/19 8:12,13:05.3,0
3170,225,128,968,10/1/19 8:13,13:09.5,0
3171,226,128,971,10/1/19 8:13,13:40.9,1
3172,227,128,,10/1/19 8:13,13:59.2,0
3173,227,128,,10/1/19 8:14,14:20.9,0
3174,228,128,981,10/1/19 8:14,14:52.0,1
3175,229,128,984,10/1/19 8:14,15:12.4,1
3176,230,128,988,10/1/19 8:15,15:49.4,1
3177,231,128,993,10/1/19 8:15,16:02.4,1
3178,234,128,1005,10/1/19 8:16,16:30.6,1
3179,235,128,1008,10/1/19 8:16,16:53.0,1
3180,236,128,1011,10/1/19 8:16,17:23.0,0
3181,236,128,1014,10/1/19 8:17,17:30.3,1
3182,237,128,1015,10/1/19 8:17,18:08.7,0
3183,237,128,1017,10/1/19 8:18,18:15.3,1
3184,238,128,1022,10/1/19 8:18,19:22.0,1
3185,240,128,1030,10/1/19 8:19,19:41.2,0
3186,240,128,1027,10/1/19 8:19,19:49.9,0
3187,241,128,1033,10/1/19 8:19,20:06.8,1
3188,242,128,1036,10/1/19 8:20,20:29.0,0
3189,242,128,1035,10/1/19 8:20,20:41.1,1
3190,243,128,1042,10/1/19 8:20,21:04.4,1
3191,244,128,1046,10/1/19 8:21,21:21.4,1
3192,245,128,1048,10/1/19 8:21,21:35.7,1
3193,239,128,1023,10/1/19 8:21,21:49.8,0
3194,239,128,1025,10/1/19 8:21,21:59.0,1
3195,246,131,1052,10/1/19 10:56,57:24.4,1
3196,247,131,1056,10/1/19 10:57,57:36.2,1
3197,248,131,1060,10/1/19 10:57,58:11.7,1
3198,249,131,1065,10/1/19 10:58,58:26.3,1
3199,250,131,1067,10/1/19 10:58,58:51.7,0
3200,250,131,1069,10/1/19 10:58,59:24.2,0
3201,251,131,1074,10/1/19 11:00,02:29.4,1
3202,252,131,1075,10/1/19 11:02,03:33.0,1
3203,253,131,,10/1/19 11:03,03:50.7,0
3204,253,131,,10/1/19 11:03,04:32.5,0
3205,254,131,1085,10/1/19 11:04,06:21.1,1
3206,255,131,1088,10/1/19 11:06,07:09.2,1
3207,256,131,1092,10/1/19 11:07,08:15.7,1
3208,257,131,1097,10/1/19 11:08,08:34.5,1
3209,258,131,1100,10/1/19 11:08,09:40.3,1
3210,259,131,,10/1/19 11:09,10:37.4,1
3211,260,131,1109,10/1/19 11:10,12:14.7,1
3212,261,131,1113,10/1/19 11:12,12:43.3,0
3213,261,131,1114,10/1/19 11:12,12:50.9,0
3214,262,131,1118,10/1/19 11:12,13:38.0,1
3215,263,131,1120,10/1/19 11:13,15:11.9,0
3216,263,131,1119,10/1/19 11:15,15:52.3,0
3217,264,131,1125,10/1/19 11:15,18:04.1,0
3218,264,131,1126,10/1/19 11:18,18:25.7,1
3219,265,131,1129,10/1/19 11:18,18:52.4,1
3220,266,131,1134,10/1/19 11:18,19:20.2,0
3221,266,131,1132,10/1/19 11:19,19:45.9,0
3222,268,131,1139,10/1/19 11:19,20:18.4,1
3223,271,131,1152,10/1/19 11:20,20:27.3,1
3224,157,64,701,10/1/19 11:18,26:20.2,1
3225,163,64,725,10/1/19 11:26,27:19.2,1
3226,164,64,727,10/1/19 11:27,28:13.7,1
3227,96,64,460,10/1/19 11:28,29:12.7,1
3228,97,64,464,10/1/19 11:29,30:32.5,1
3229,232,133,996,10/1/19 11:31,31:55.2,1
3230,98,64,470,10/1/19 11:30,31:55.8,1
3231,233,133,,10/1/19 11:32,34:29.3,0
3232,233,133,,10/1/19 11:34,34:35.5,1
3233,99,64,473,10/1/19 11:31,34:52.3,0
3234,99,64,472,10/1/19 11:34,36:21.2,1
3235,220,133,947,10/1/19 11:34,36:42.1,0
3236,220,133,948,10/1/19 11:36,36:56.6,1
3237,221,133,952,10/1/19 11:36,37:08.8,1
3238,232,134,998,10/1/19 11:35,37:12.9,0
3239,222,133,956,10/1/19 11:37,38:08.1,1
3240,223,133,961,10/1/19 11:38,38:21.2,1
3241,224,133,964,10/1/19 11:38,38:47.2,1
3242,225,133,970,10/1/19 11:38,39:45.2,1
3243,226,133,971,10/1/19 11:39,40:19.4,1
3244,227,133,,10/1/19 11:40,40:46.8,0
3245,227,133,,10/1/19 11:40,40:56.8,0
3246,228,133,981,10/1/19 11:41,41:43.9,1
3247,229,133,984,10/1/19 11:41,42:14.2,1
3248,100,64,478,10/1/19 11:36,42:43.3,1
3249,230,133,988,10/1/19 11:42,43:06.6,1
3250,101,64,479,10/1/19 11:42,43:16.4,1
3251,231,133,993,10/1/19 11:43,43:22.5,1
3252,234,133,1005,10/1/19 11:43,43:50.0,1
3253,235,133,1009,10/1/19 11:43,44:35.8,0
3254,232,134,996,10/1/19 11:37,44:39.8,1
3255,233,134,,10/1/19 11:44,45:48.7,1
3256,220,134,948,10/1/19 11:45,46:21.0,1
3257,221,134,952,10/1/19 11:46,46:43.3,1
3258,222,134,956,10/1/19 11:46,47:13.4,1
3259,223,134,961,10/1/19 11:47,47:52.9,1
3260,235,133,1008,10/1/19 11:46,48:07.4,1
3261,224,134,963,10/1/19 11:47,48:36.1,0
3262,236,133,1012,10/1/19 11:48,49:17.2,0
3263,102,64,484,10/1/19 11:43,50:27.7,1
3264,236,133,1014,10/1/19 11:49,50:33.0,1
3265,224,134,964,10/1/19 11:48,51:31.0,1
3266,237,133,1017,10/1/19 11:50,53:20.3,1
3267,238,133,1022,10/1/19 11:53,54:13.1,1
3268,225,134,970,10/1/19 11:51,54:13.9,1
3269,240,133,1030,10/1/19 11:54,54:49.0,0
3270,240,133,1028,10/1/19 11:54,55:03.6,0
3271,226,134,971,10/1/19 11:54,55:17.1,1
3272,241,133,1033,10/1/19 11:55,55:32.3,1
3273,227,134,,10/1/19 11:55,55:38.9,0
3274,103,64,488,10/1/19 11:55,55:44.3,1
3275,242,133,1036,10/1/19 11:55,55:53.3,0
3276,227,134,,10/1/19 11:55,56:01.9,0
3277,104,64,494,10/1/19 11:55,56:35.6,1
3278,242,133,1038,10/1/19 11:55,56:38.1,0
3279,243,133,1042,10/1/19 11:56,56:55.7,1
3280,228,134,981,10/1/19 11:56,57:00.3,1
3281,244,133,1045,10/1/19 11:56,57:10.9,0
3282,105,64,495,10/1/19 11:56,57:24.4,1
3283,244,133,1046,10/1/19 11:57,58:48.2,1
3284,245,133,1048,10/1/19 11:59,00:03.1,1
3285,239,133,1025,10/1/19 12:00,00:38.2,1
3286,106,64,501,10/1/19 11:57,06:01.7,1
3287,232,133,996,10/1/19 12:06,06:40.7,1
3288,107,64,506,10/1/19 12:06,08:32.0,1
3289,108,64,508,10/1/19 12:08,09:46.4,1
3290,109,64,509,10/1/19 12:09,11:26.4,1
3291,123,64,563,10/1/19 12:11,15:11.5,1
3292,232,72,997,10/1/19 12:37,38:20.5,0
3293,233,72,,10/1/19 12:38,40:29.7,1
3294,232,72,996,10/1/19 12:40,42:23.7,1
3295,220,72,948,10/1/19 12:42,42:49.8,1
3296,221,72,952,10/1/19 12:42,43:14.4,1
3297,222,72,955,10/1/19 12:43,43:33.3,0
3298,222,72,956,10/1/19 12:43,43:59.4,1
3299,223,72,960,10/1/19 12:44,44:12.2,0
3300,223,72,961,10/1/19 12:44,44:29.1,1
3301,224,72,964,10/1/19 12:44,44:49.0,1
3302,225,72,970,10/1/19 12:44,46:53.7,1
3303,226,72,971,10/1/19 12:46,47:17.6,1
3304,227,72,,10/1/19 12:47,47:52.9,0
3305,227,72,,10/1/19 12:47,48:16.8,0
3306,228,72,980,10/1/19 12:48,49:06.9,0
3307,228,72,981,10/1/19 12:49,49:31.7,1
3308,229,72,986,10/1/19 12:49,49:45.8,0
3309,229,72,985,10/1/19 12:49,51:02.6,0
3310,230,72,988,10/1/19 12:51,51:49.1,1
3311,231,72,993,10/1/19 12:51,52:07.0,1
3312,234,72,1005,10/1/19 12:52,52:37.9,1
3313,235,72,1010,10/1/19 12:52,52:50.7,0
3314,235,72,1008,10/1/19 12:52,53:32.0,1
3315,236,72,1012,10/1/19 12:53,55:26.0,0
3316,236,72,1014,10/1/19 12:55,55:51.8,1
3317,237,72,1015,10/1/19 12:55,56:10.2,0
3318,237,72,1018,10/1/19 12:56,57:32.0,0
3319,238,72,1019,10/1/19 12:57,58:05.5,0
3320,238,72,1021,10/1/19 12:58,58:14.7,0
3321,240,72,1027,10/1/19 12:58,58:27.7,0
3322,240,72,1030,10/1/19 12:58,58:37.0,0
3323,241,72,1033,10/1/19 12:58,58:52.8,1
3324,242,72,1036,10/1/19 12:58,59:05.7,0
3325,242,72,1037,10/1/19 12:59,59:44.1,0
3326,243,72,1040,10/1/19 12:59,00:18.2,0
3327,243,72,1042,10/1/19 13:00,00:31.3,1
3328,244,72,1045,10/1/19 13:00,00:41.7,0
3329,244,72,1043,10/1/19 13:00,01:16.3,0
3330,245,72,1048,10/1/19 13:01,01:58.2,1
3331,239,72,1025,10/1/19 13:02,02:14.5,1
3332,232,81,996,10/1/19 14:39,40:03.1,1
3333,233,81,,10/1/19 14:40,41:08.9,0
3334,233,81,,10/1/19 14:41,41:43.3,0
3335,220,81,947,10/1/19 14:41,42:09.5,0
3336,220,81,948,10/1/19 14:42,42:16.0,1
3337,221,81,952,10/1/19 14:42,42:28.0,1
3338,222,81,956,10/1/19 14:42,42:39.2,1
3339,223,81,961,10/1/19 14:42,42:55.8,1
3340,224,81,963,10/1/19 14:43,43:24.8,0
3341,224,81,963,10/1/19 14:43,43:34.0,0
3342,225,81,970,10/1/19 14:43,43:42.3,1
3343,226,81,974,10/1/19 14:43,43:48.5,0
3344,226,81,971,10/1/19 14:43,44:14.6,1
3345,227,81,,10/1/19 14:44,44:35.4,0
3346,228,81,980,10/1/19 14:44,44:55.6,0
3347,229,81,984,10/1/19 14:44,45:14.2,1
3348,230,81,988,10/1/19 14:45,45:29.4,1
3349,231,81,993,10/1/19 14:45,45:50.2,1
3350,234,81,1004,10/1/19 14:45,46:08.0,0
3351,235,81,1008,10/1/19 14:46,46:17.7,1
3352,236,81,1012,10/1/19 14:46,46:30.1,0
3353,237,81,1018,10/1/19 14:46,46:45.9,0
3354,238,81,1019,10/1/19 14:46,47:10.0,0
3355,240,81,1030,10/1/19 14:47,47:30.8,0
3356,241,81,1033,10/1/19 14:47,47:55.4,1
3357,242,81,1035,10/1/19 14:47,48:08.9,1
3358,243,81,1042,10/1/19 14:48,48:21.0,1
3359,244,81,1045,10/1/19 14:48,51:11.4,0
3360,245,81,1048,10/1/19 14:51,51:22.6,1
3361,239,81,1025,10/1/19 14:51,51:37.9,1
3362,232,77,995,10/1/19 15:01,02:07.3,0
3363,232,77,997,10/1/19 15:02,02:32.4,0
3364,233,77,,10/1/19 15:02,03:07.1,0
3365,233,77,,10/1/19 15:03,03:28.0,0
3366,220,77,948,10/1/19 15:03,03:45.8,1
3367,221,77,952,10/1/19 15:03,03:53.3,1
3368,222,77,956,10/1/19 15:03,04:02.5,1
3369,223,77,961,10/1/19 15:04,04:10.5,1
3370,224,77,963,10/1/19 15:04,04:24.1,0
3371,224,77,964,10/1/19 15:04,04:34.7,1
3372,225,77,968,10/1/19 15:04,05:07.9,0
3373,225,77,970,10/1/19 15:05,05:14.6,1
3374,226,77,971,10/1/19 15:05,05:23.1,1
3375,227,77,,10/1/19 15:05,05:39.5,0
3376,227,77,,10/1/19 15:05,05:47.5,0
3377,228,77,979,10/1/19 15:05,05:56.9,0
3378,228,77,980,10/1/19 15:05,06:00.8,0
3379,239,77,1025,10/1/19 15:06,06:07.7,1
3380,245,77,1047,10/1/19 15:06,06:12.2,0
3381,245,77,1050,10/1/19 15:06,06:19.9,0
3382,244,77,1045,10/1/19 15:06,06:36.9,0
3383,244,77,1043,10/1/19 15:06,06:42.0,0
3384,229,77,984,10/1/19 15:06,06:45.8,1
3385,230,77,987,10/1/19 15:06,07:04.7,0
3386,230,77,990,10/1/19 15:07,07:07.6,0
3387,231,77,991,10/1/19 15:07,07:12.6,0
3388,231,77,993,10/1/19 15:07,07:18.0,1
3389,234,77,1003,10/1/19 15:07,07:22.3,0
3390,234,77,1005,10/1/19 15:07,07:26.8,1
3391,235,77,1007,10/1/19 15:07,07:30.9,0
3392,235,77,1008,10/1/19 15:07,07:35.1,1
3393,236,77,1012,10/1/19 15:07,07:41.1,0
3394,236,77,1013,10/1/19 15:07,07:45.3,0
3395,237,77,1018,10/1/19 15:07,07:49.2,0
3396,237,77,1016,10/1/19 15:07,07:53.5,0
3397,238,77,1022,10/1/19 15:07,07:57.8,1
3398,240,77,1030,10/1/19 15:08,08:03.6,0
3399,240,77,1028,10/1/19 15:08,08:08.4,0
3400,241,77,1034,10/1/19 15:08,08:12.7,0
3401,241,77,1033,10/1/19 15:08,08:16.6,1
3402,242,77,1038,10/1/19 15:08,08:20.9,0
3403,242,77,1036,10/1/19 15:08,08:25.6,0
3404,243,77,1042,10/1/19 15:08,08:29.9,1
3405,239,77,1026,10/1/19 15:08,08:46.7,0
3406,220,77,950,10/1/19 15:09,09:10.9,0
3407,220,77,950,10/1/19 15:09,09:14.4,0
3408,232,136,998,10/1/19 15:39,40:05.1,0
3409,232,136,995,10/1/19 15:40,40:16.2,0
3410,233,136,,10/1/19 15:40,41:41.1,1
3411,220,136,948,10/1/19 15:41,42:06.8,1
3412,221,136,952,10/1/19 15:42,42:23.2,1
3413,222,136,956,10/1/19 15:42,42:38.9,1
3414,223,136,961,10/1/19 15:42,42:50.5,1
3415,224,136,965,10/1/19 15:42,43:13.2,0
3416,224,136,963,10/1/19 15:43,43:28.1,0
3417,225,136,970,10/1/19 15:43,44:04.9,1
3418,226,136,971,10/1/19 15:44,44:38.2,1
3506,255,129,1090,10/1/19 16:18,20:41.7,0
3419,227,136,,10/1/19 15:44,44:54.0,0
3420,227,136,,10/1/19 15:44,45:24.6,0
3421,232,137,998,10/1/19 15:45,45:57.7,0
3422,228,136,981,10/1/19 15:45,46:13.7,1
3423,229,136,986,10/1/19 15:46,46:33.0,0
3424,232,137,995,10/1/19 15:46,46:33.3,0
3425,229,136,985,10/1/19 15:46,46:43.6,0
3426,233,137,,10/1/19 15:46,47:02.1,1
3427,220,137,947,10/1/19 15:47,47:09.7,0
3428,220,137,948,10/1/19 15:47,47:15.5,1
3429,230,136,988,10/1/19 15:46,47:17.7,1
3430,221,137,952,10/1/19 15:47,47:26.4,1
3431,231,136,993,10/1/19 15:47,47:52.2,1
3432,222,137,956,10/1/19 15:47,47:55.5,1
3433,223,137,961,10/1/19 15:47,48:11.0,1
3434,234,136,1004,10/1/19 15:47,48:30.9,0
3435,224,137,964,10/1/19 15:48,48:39.6,1
3436,234,136,1005,10/1/19 15:48,49:00.2,1
3437,225,137,970,10/1/19 15:48,49:30.3,1
3438,235,136,1010,10/1/19 15:49,49:38.9,0
3439,235,136,1008,10/1/19 15:49,49:49.6,1
3440,226,137,971,10/1/19 15:49,50:02.2,1
3441,236,136,1014,10/1/19 15:49,50:08.6,1
3442,227,137,,10/1/19 15:50,50:26.8,0
3443,237,136,1015,10/1/19 15:50,50:31.2,0
3444,227,137,,10/1/19 15:50,51:03.9,0
3445,237,136,1017,10/1/19 15:50,51:17.1,1
3446,228,137,982,10/1/19 15:51,51:21.2,0
3447,238,136,1022,10/1/19 15:51,51:36.4,1
3448,228,137,981,10/1/19 15:51,52:07.5,1
3449,240,136,1029,10/1/19 15:51,52:13.1,1
3450,241,136,1033,10/1/19 15:52,52:33.2,1
3451,229,137,984,10/1/19 15:52,52:42.0,1
3452,242,136,1035,10/1/19 15:52,52:44.1,1
3453,230,137,988,10/1/19 15:52,53:12.3,1
3454,243,136,1040,10/1/19 15:52,53:14.0,0
3455,231,137,993,10/1/19 15:53,53:44.0,1
3456,243,136,1042,10/1/19 15:53,53:48.4,1
3457,244,136,1045,10/1/19 15:53,54:11.9,0
3458,234,137,1005,10/1/19 15:53,54:24.8,1
3459,244,136,1045,10/1/19 15:54,54:36.3,0
3460,235,137,1008,10/1/19 15:54,54:51.3,1
3461,245,136,1048,10/1/19 15:54,55:03.9,1
3462,239,136,1025,10/1/19 15:55,55:37.6,1
3463,236,137,1014,10/1/19 15:55,55:41.9,1
3464,246,129,1051,10/1/19 15:59,00:32.2,0
3465,246,129,1052,10/1/19 16:00,03:24.4,1
3466,247,129,1056,10/1/19 16:03,03:37.0,1
3467,248,129,1060,10/1/19 16:03,04:16.7,1
3468,249,129,1065,10/1/19 16:04,04:43.9,1
3469,250,129,1068,10/1/19 16:04,04:58.8,1
3470,237,137,1018,10/1/19 15:55,07:03.1,0
3471,251,129,1074,10/1/19 16:05,07:05.8,1
3472,252,129,1075,10/1/19 16:07,07:47.9,1
3473,253,129,,10/1/19 16:07,08:13.8,0
3474,237,137,1015,10/1/19 16:07,08:59.9,0
3475,238,137,1022,10/1/19 16:09,09:10.8,1
3476,240,137,1027,10/1/19 16:09,09:34.2,0
3477,240,137,1030,10/1/19 16:09,09:43.5,0
3478,241,137,1033,10/1/19 16:09,09:58.0,1
3479,242,137,1035,10/1/19 16:10,10:13.1,1
3480,243,137,1042,10/1/19 16:10,11:47.8,1
3481,244,137,1046,10/1/19 16:11,12:43.0,1
3482,245,137,1048,10/1/19 16:12,12:53.0,1
3483,239,137,1023,10/1/19 16:12,13:09.4,0
3484,239,137,1025,10/1/19 16:13,13:24.4,1
3485,253,129,,10/1/19 16:08,14:02.7,0
3486,233,137,,10/1/19 16:15,15:46.9,0
3487,238,137,1021,10/1/19 16:15,15:56.7,0
3488,221,137,954,10/1/19 16:17,17:13.9,0
3489,224,137,965,10/1/19 16:17,17:32.7,0
3490,222,137,956,10/1/19 16:17,17:36.2,1
3491,223,137,961,10/1/19 16:17,17:38.7,1
3492,225,137,968,10/1/19 16:17,17:41.4,0
3493,226,137,974,10/1/19 16:17,17:44.6,0
3494,229,137,986,10/1/19 16:17,17:47.1,0
3495,235,137,1010,10/1/19 16:17,17:50.7,0
3496,230,137,990,10/1/19 16:17,17:53.9,0
3497,231,137,994,10/1/19 16:17,17:56.7,0
3498,234,137,1006,10/1/19 16:17,17:59.4,0
3499,236,137,1014,10/1/19 16:18,18:01.8,1
3500,241,137,1034,10/1/19 16:18,18:05.2,0
3501,254,129,1085,10/1/19 16:14,18:05.2,1
3502,243,137,1042,10/1/19 16:18,18:08.6,1
3503,242,137,1038,10/1/19 16:18,18:11.8,0
3504,244,137,1046,10/1/19 16:18,18:15.0,1
3505,245,137,1050,10/1/19 16:18,18:17.6,0
3507,255,129,1088,10/1/19 16:20,22:08.8,1
3508,256,129,1092,10/1/19 16:22,24:03.2,1
3509,257,129,1097,10/1/19 16:24,24:56.2,1
3510,258,129,1100,10/1/19 16:24,27:30.9,1
3511,259,129,,10/1/19 16:27,33:31.8,0
3512,259,129,,10/1/19 16:33,36:13.7,1
3513,260,129,1109,10/1/19 16:36,36:32.2,1
3514,261,129,1112,10/1/19 16:36,37:17.7,1
3515,262,129,1118,10/1/19 16:37,39:08.1,1
3516,263,129,1121,10/1/19 16:39,44:00.4,1
3517,264,129,1126,10/1/19 16:44,45:01.8,1
3518,265,129,1129,10/1/19 16:45,46:16.6,1
3519,266,129,1134,10/1/19 16:46,48:26.7,0
3520,266,129,1133,10/1/19 16:48,48:36.4,1
3521,268,129,1142,10/1/19 16:48,49:50.1,0
3522,268,129,1139,10/1/19 16:49,50:41.0,1
3523,271,129,1152,10/1/19 16:50,51:22.7,1
3524,229,134,983,10/1/19 18:18,18:54.2,0
3525,229,134,984,10/1/19 18:18,20:45.2,1
3526,230,134,988,10/1/19 18:20,21:09.9,1
3527,231,134,993,10/1/19 18:21,21:44.2,1
3528,234,134,1005,10/1/19 18:21,22:20.5,1
3529,235,134,1008,10/1/19 18:22,22:53.5,1
3530,236,134,1014,10/1/19 18:22,25:02.7,1
3531,232,139,996,10/1/19 18:27,28:07.2,1
3532,246,138,1052,10/1/19 18:24,28:47.0,1
3533,237,134,1017,10/1/19 18:25,28:59.7,1
3534,238,134,1022,10/1/19 18:29,29:17.7,1
3535,240,134,1030,10/1/19 18:29,29:50.9,0
3536,240,134,1027,10/1/19 18:29,30:11.2,0
3537,247,138,1056,10/1/19 18:28,30:27.5,1
3538,241,134,1033,10/1/19 18:30,30:58.1,1
3539,242,134,1036,10/1/19 18:31,31:14.4,0
3540,242,134,1035,10/1/19 18:31,31:37.8,1
3541,243,134,1042,10/1/19 18:31,32:09.4,1
3542,248,138,1060,10/1/19 18:30,34:30.9,1
3543,244,134,1046,10/1/19 18:32,35:16.8,1
3544,245,134,1048,10/1/19 18:36,36:38.6,1
3545,233,139,,10/1/19 18:28,37:04.7,1
3546,239,134,1025,10/1/19 18:36,37:05.9,1
3547,249,138,1065,10/1/19 18:34,37:43.2,1
3548,250,138,1068,10/1/19 18:37,38:28.4,1
3549,220,139,948,10/1/19 18:37,39:00.8,1
3550,251,138,1074,10/1/19 18:38,39:27.4,1
3551,252,138,1075,10/1/19 18:39,40:12.1,1
3552,253,138,,10/1/19 18:40,40:42.7,0
3553,221,139,952,10/1/19 18:39,41:13.8,1
3554,222,139,956,10/1/19 18:41,41:51.4,1
3555,223,139,961,10/1/19 18:41,42:12.7,1
3556,224,139,964,10/1/19 18:42,42:54.3,1
3557,253,138,,10/1/19 18:40,43:19.1,0
3558,225,139,970,10/1/19 18:43,43:33.7,1
3559,226,139,971,10/1/19 18:43,45:32.4,1
3560,254,138,1085,10/1/19 18:43,46:33.9,1
3561,227,139,,10/1/19 18:45,46:45.1,1
3562,255,138,1088,10/1/19 18:46,47:13.0,1
3563,232,135,996,10/1/19 18:45,48:00.2,1
3564,228,139,981,10/1/19 18:47,48:23.0,1
3565,256,138,1092,10/1/19 18:47,48:53.3,1
3566,229,139,984,10/1/19 18:48,49:21.8,1
3567,257,138,1097,10/1/19 18:48,49:33.6,1
3568,230,139,988,10/1/19 18:49,50:24.5,1
3569,231,139,993,10/1/19 18:50,50:46.9,1
3570,234,139,1005,10/1/19 18:50,51:07.7,1
3571,233,135,,10/1/19 18:48,51:11.1,1
3572,220,135,948,10/1/19 18:51,51:33.2,1
3573,221,135,952,10/1/19 18:51,51:43.5,1
3574,235,139,1008,10/1/19 18:51,51:57.9,1
3575,222,135,956,10/1/19 18:51,52:08.4,1
3576,258,138,1100,10/1/19 18:49,52:11.0,1
3577,223,135,961,10/1/19 18:52,52:38.9,1
3578,224,135,964,10/1/19 18:52,53:01.6,1
3579,236,139,1014,10/1/19 18:52,53:44.2,1
3580,225,135,970,10/1/19 18:53,53:49.3,1
3581,237,139,1017,10/1/19 18:53,55:47.8,1
3582,238,139,1022,10/1/19 18:55,56:13.8,1
3583,240,139,1030,10/1/19 18:56,56:58.5,0
3584,240,139,1029,10/1/19 18:57,57:54.6,1
3585,241,139,1033,10/1/19 18:57,58:16.1,1
3586,242,139,1035,10/1/19 18:58,58:54.0,1
3587,226,135,971,10/1/19 18:53,00:26.2,1
3588,227,135,,10/1/19 19:00,00:57.9,0
3589,227,135,,10/1/19 19:01,01:08.9,1
3590,259,138,,10/1/19 18:52,01:25.5,1
3591,228,135,981,10/1/19 19:01,01:36.8,1
3592,243,139,1042,10/1/19 18:58,01:48.8,1
3593,259,138,,10/1/19 19:01,01:53.5,1
3594,229,135,984,10/1/19 19:01,02:03.4,1
